//X Y Z Point_Source_ID Scan_Angle_Rank Flightline_Edge Number_of_Returns Return_Number Time Intensity Classification
236466.36999512 548264.01000214 33.04999924 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.630881 44.000000 1.000000
236466.55999756 548263.74000168 33.13999939 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.630884 101.000000 1.000000
236466.76000977 548263.47000122 33.27000046 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.630886 51.000000 1.000000
236466.94000244 548263.20999908 33.38000107 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.630889 38.000000 1.000000
236467.14001465 548262.93999863 33.50999832 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.630891 44.000000 1.000000
236467.34002686 548262.66999817 33.65999985 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.630894 111.000000 1.000000
236467.54998779 548262.38000107 33.81000137 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.630897 38.000000 1.000000
236467.72998047 548262.11999893 33.95000076 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.630899 48.000000 1.000000
236467.95001221 548261.83000183 34.13000107 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.630902 45.000000 1.000000
236468.13000488 548261.58000183 34.27999878 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.630904 68.000000 1.000000
236468.33001709 548261.31000137 34.43999863 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.630907 34.000000 1.000000
236468.51000977 548261.06000137 34.61000061 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.630909 30.000000 1.000000
236468.72998047 548260.77000046 34.83000183 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.630912 42.000000 1.000000
236468.92999268 548260.50000000 35.02999878 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.630915 59.000000 1.000000
236469.13000488 548260.22999954 35.20000076 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.630917 67.000000 1.000000
236469.33001709 548259.95999908 35.43999863 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.630920 105.000000 1.000000
236461.55999756 548270.09999847 32.06999969 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.636740 46.000000 1.000000
236461.75000000 548269.81999969 32.04999924 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.636743 29.000000 1.000000
236460.91998291 548269.81999969 19.70000076 168.000000 2.000000 0.000000 2.000000 2.000000 234371016.636743 63.000000 1.000000
236461.94000244 548269.55000305 32.04000092 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.636745 172.000000 1.000000
236462.13000488 548269.26999664 32.02000046 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.636748 36.000000 1.000000
236462.32000732 548268.98999786 32.04000092 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.636750 12.000000 1.000000
236461.34997559 548268.95999908 17.28000069 168.000000 2.000000 0.000000 2.000000 2.000000 234371016.636750 68.000000 1.000000
236462.50000000 548268.73000336 32.00999832 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.636753 25.000000 1.000000
236462.67999268 548268.47000122 32.00999832 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.636756 47.000000 1.000000
236462.88000488 548268.18000031 32.00999832 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.636758 110.000000 1.000000
236463.08001709 548267.88999939 32.04999924 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.636761 22.000000 1.000000
236463.26000977 548267.62999725 32.06000137 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.636763 18.000000 1.000000
236463.46997070 548267.33999634 32.04000092 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.636766 38.000000 1.000000
236463.65002441 548267.08999634 32.11000061 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.636769 60.000000 1.000000
236463.84002686 548266.80999756 32.11000061 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.636771 125.000000 1.000000
236464.01000977 548266.55000305 32.06999969 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.636774 80.000000 1.000000
236464.21997070 548266.26000214 32.15999985 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.636776 77.000000 1.000000
236464.41998291 548265.98000336 32.25000000 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.636779 46.000000 1.000000
236464.60998535 548265.70999908 32.33000183 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.636781 129.000000 1.000000
236464.80999756 548265.43000031 32.40000153 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.636784 37.000000 1.000000
236465.01000977 548265.16000366 32.47999954 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.636787 32.000000 1.000000
236465.17999268 548264.90000153 32.54000092 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.636789 57.000000 1.000000
236465.38000488 548264.63999939 32.61000061 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.636792 110.000000 1.000000
236465.57000732 548264.36000061 32.68000031 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.636794 75.000000 1.000000
236465.78002930 548264.05999756 32.79999924 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.636797 63.000000 1.000000
236465.96997070 548263.79999924 32.88999939 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.636800 44.000000 1.000000
236466.17999268 548263.52000046 33.00999832 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.636802 117.000000 1.000000
236466.35998535 548263.25999832 33.13000107 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.636805 32.000000 1.000000
236466.54998779 548262.99000168 33.20999908 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.636807 20.000000 1.000000
236466.73999023 548262.72999954 33.33000183 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.636810 29.000000 1.000000
236466.95001221 548262.43999863 33.49000168 168.000000 1.000000 0.000000 1.000000 1.000000 234371016.636812 116.000000 1.000000
236467.15002441 548262.16999817 33.56000137 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.636815 85.000000 1.000000
236467.34997559 548261.90000153 33.79999924 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.636818 43.000000 1.000000
236467.54998779 548261.61999893 33.95000076 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.636821 42.000000 1.000000
236467.75000000 548261.36000061 34.11999893 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.636823 65.000000 1.000000
236467.92999268 548261.09999847 34.27999878 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.636825 19.000000 1.000000
236468.13000488 548260.84000015 34.45999908 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.636828 37.000000 1.000000
236468.33001709 548260.56000137 34.63999939 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.636831 34.000000 1.000000
236468.53997803 548260.27999878 34.84999847 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.636833 42.000000 1.000000
236468.72998047 548260.02000046 35.04000092 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.636836 52.000000 1.000000
236468.94000244 548259.74000168 35.25000000 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.636839 50.000000 1.000000
236469.13000488 548259.49000168 35.47999954 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.636841 36.000000 1.000000
236469.33001709 548259.22000122 35.72000122 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.636843 58.000000 1.000000
236460.84002686 548270.48000336 32.06000137 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.642654 122.000000 1.000000
236461.01000977 548270.22000122 32.00999832 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.642656 34.000000 1.000000
236461.21997070 548269.93000031 32.02999878 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.642659 19.000000 1.000000
236461.40997314 548269.65000153 31.97999954 168.000000 2.000000 0.000000 3.000000 1.000000 234371016.642661 57.000000 1.000000
236460.59997559 548269.63999939 19.92000008 168.000000 2.000000 0.000000 3.000000 2.000000 234371016.642661 63.000000 1.000000
236461.59002686 548269.37999725 31.95000076 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.642664 21.000000 1.000000
236460.79998779 548269.37000275 20.01000023 168.000000 2.000000 0.000000 2.000000 2.000000 234371016.642664 51.000000 1.000000
236461.78002930 548269.08999634 31.93000031 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.642667 75.000000 1.000000
236461.96997070 548268.81999969 31.92000008 168.000000 2.000000 0.000000 3.000000 1.000000 234371016.642669 80.000000 1.000000
236461.01000977 548268.80000305 17.37000084 168.000000 2.000000 0.000000 3.000000 2.000000 234371016.642669 32.000000 1.000000
236462.15002441 548268.55999756 31.93000031 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.642672 30.000000 1.000000
236461.21002197 548268.52999878 17.51000023 168.000000 2.000000 0.000000 2.000000 2.000000 234371016.642672 37.000000 1.000000
236462.34002686 548268.29000092 31.90999985 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.642674 15.000000 1.000000
236462.53002930 548268.01000214 31.89999962 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.642677 34.000000 1.000000
236462.72998047 548267.72000122 31.93000031 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.642679 80.000000 1.000000
236462.90997314 548267.45999908 31.93000031 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.642682 29.000000 1.000000
236463.11999512 548267.16999817 31.88999939 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.642685 81.000000 1.000000
236463.29998779 548266.91000366 31.98999977 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.642688 24.000000 1.000000
236463.48999023 548266.63999939 32.02999878 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.642690 58.000000 1.000000
236463.66998291 548266.37999725 32.04999924 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.642692 85.000000 1.000000
236463.88000488 548266.08999634 32.11000061 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.642695 35.000000 1.000000
236464.08001709 548265.80999756 32.16999817 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.642698 13.000000 1.000000
236464.27001953 548265.54000092 32.22999954 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.642700 22.000000 1.000000
236464.46002197 548265.26000214 32.29000092 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.642703 29.000000 1.000000
236464.65997314 548264.98999786 32.34999847 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.642705 32.000000 1.000000
236464.84002686 548264.73000336 32.41999817 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.642708 47.000000 1.000000
236465.03002930 548264.45999908 32.49000168 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.642710 34.000000 1.000000
236465.21997070 548264.18000031 32.47999954 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.642713 40.000000 1.000000
236465.42999268 548263.88999939 32.65999985 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.642716 49.000000 1.000000
236465.61999512 548263.63000107 32.77000046 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.642719 38.000000 1.000000
236465.83001709 548263.34000015 32.88999939 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.642721 51.000000 1.000000
236466.02001953 548263.08000183 32.97999954 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.642723 31.000000 1.000000
236466.21002197 548262.81999969 33.11000061 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.642726 31.000000 1.000000
236466.39001465 548262.56000137 33.24000168 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.642729 39.000000 1.000000
236466.60998535 548262.27000046 33.38000107 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.642731 114.000000 1.000000
236466.80999756 548261.99000168 33.52000046 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.642734 83.000000 1.000000
236467.00000000 548261.72999954 33.65999985 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.642736 42.000000 1.000000
236467.20001221 548261.45000076 33.83000183 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.642739 44.000000 1.000000
236467.40002441 548261.18999863 33.97999954 168.000000 1.000000 0.000000 1.000000 1.000000 234371016.642741 124.000000 1.000000
236467.59002686 548260.93000031 34.13000107 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.642744 23.000000 1.000000
236467.78002930 548260.65999985 34.33000183 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.642747 40.000000 1.000000
236467.98999023 548260.38999939 34.50999832 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.642750 38.000000 1.000000
236468.20001221 548260.09999847 34.72999954 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.642752 40.000000 1.000000
236468.38000488 548259.84999847 34.91999817 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.642754 72.000000 1.000000
236468.59997559 548259.56000137 35.11999893 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.642757 38.000000 1.000000
236468.78997803 548259.31000137 35.34999847 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.642760 31.000000 1.000000
236468.97998047 548259.04999924 35.56000137 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.642762 48.000000 1.000000
236469.16998291 548258.79999924 35.79000092 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.642765 145.000000 1.000000
236469.39001465 548258.50999832 36.02999878 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.642767 83.000000 1.000000
236460.41998291 548270.63999939 32.04000092 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.648570 113.000000 1.000000
236460.60998535 548270.37000275 32.00000000 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.648572 81.000000 1.000000
236460.78002930 548270.11000061 31.95999908 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.648575 24.000000 1.000000
236460.98999023 548269.80999756 31.95000076 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.648577 80.000000 1.000000
236461.17999268 548269.54000092 31.93000031 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.648580 22.000000 1.000000
236461.35998535 548269.26000214 31.87999916 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.648583 22.000000 1.000000
236460.59002686 548269.26000214 20.30999947 168.000000 2.000000 0.000000 2.000000 2.000000 234371016.648583 70.000000 1.000000
236461.55999756 548268.98000336 31.89999962 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.648586 67.000000 1.000000
236461.73999023 548268.70999908 31.86000061 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.648588 26.000000 1.000000
236461.91998291 548268.44999695 31.86000061 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.648590 37.000000 1.000000
236461.00000000 548268.41999817 17.70000076 168.000000 2.000000 0.000000 2.000000 2.000000 234371016.648590 76.000000 1.000000
236462.10998535 548268.18000031 31.85000038 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.648593 40.000000 1.000000
236462.29998779 548267.90000153 31.86000061 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.648596 37.000000 1.000000
236462.50000000 548267.61000061 31.80999947 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.648598 128.000000 1.000000
236462.69000244 548267.34999847 31.86000061 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.648601 38.000000 1.000000
236462.89001465 548267.05999756 31.89999962 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.648604 39.000000 1.000000
236463.08001709 548266.79000092 31.95999908 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.648606 29.000000 1.000000
236463.25000000 548266.54000092 31.95999908 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.648608 41.000000 1.000000
236463.44000244 548266.26000214 31.86000061 168.000000 2.000000 0.000000 1.000000 1.000000 234371016.648611 90.000000 1.000000
236463.64001465 548265.98000336 32.02000046 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.648614 52.000000 1.000000
236463.84997559 548265.69000244 32.09999847 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.648617 37.000000 1.000000
236464.03002930 548265.43000031 32.15000153 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.648619 52.000000 1.000000
236464.23999023 548265.13999939 32.22000122 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.648621 73.000000 1.000000
236464.41998291 548264.87999725 32.27999878 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.648624 50.000000 1.000000
236464.60998535 548264.61000061 32.34000015 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.648627 66.000000 1.000000
236464.78997803 548264.36000061 32.41999817 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.648629 43.000000 1.000000
236464.98999023 548264.05999756 32.25999832 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.648632 43.000000 1.000000
