//X Y Z Point_Source_ID User_Data Scan_Angle_Rank Number_of_Returns Return_Number Time Intensity Classification
223040.58000183 536562.06999969 21.38999939 162.000000 2.000000 -1.000000 1.000000 1.000000 143024621.893086 176.000000 6.000000
223040.27000427 536562.18999863 21.11000061 162.000000 2.000000 -1.000000 2.000000 1.000000 143024621.893088 117.000000 6.000000
223039.97999573 536562.29999924 21.31999969 162.000000 2.000000 -1.000000 2.000000 1.000000 143024621.893091 20.000000 6.000000
223039.67999268 536562.41999817 21.20999908 162.000000 2.000000 -1.000000 2.000000 1.000000 143024621.893094 12.000000 6.000000
223039.36999512 536562.54999924 20.39999962 162.000000 2.000000 -1.000000 2.000000 1.000000 143024621.893096 139.000000 6.000000
223038.80999756 536562.77000046 20.79999924 162.000000 2.000000 -1.000000 2.000000 1.000000 143024621.893101 74.000000 6.000000
223038.50999451 536562.88999939 20.69000053 162.000000 2.000000 -2.000000 2.000000 1.000000 143024621.893104 17.000000 6.000000
223038.19000244 536563.00999832 20.60000038 162.000000 2.000000 -2.000000 2.000000 1.000000 143024621.893107 20.000000 6.000000
223037.58999634 536563.25000000 20.39999962 162.000000 2.000000 -2.000000 2.000000 1.000000 143024621.893112 67.000000 6.000000
223037.00999451 536563.47000122 20.18000031 162.000000 2.000000 -2.000000 2.000000 1.000000 143024621.893117 25.000000 6.000000
223036.41999817 536563.70999908 20.05999947 162.000000 2.000000 -2.000000 2.000000 1.000000 143024621.893122 12.000000 6.000000
223036.38000488 536563.65999985 29.79000092 162.000000 2.000000 -2.000000 1.000000 1.000000 143024621.893125 322.000000 6.000000
223036.08999634 536563.77000046 30.00000000 162.000000 2.000000 -2.000000 2.000000 1.000000 143024621.893127 39.000000 6.000000
223035.50999451 536564.05999756 19.87000084 162.000000 2.000000 -2.000000 2.000000 1.000000 143024621.893130 22.000000 6.000000
223035.22000122 536564.18000031 19.73999977 162.000000 2.000000 -2.000000 2.000000 1.000000 143024621.893132 30.000000 6.000000
223034.94000244 536564.29000092 19.71999931 162.000000 2.000000 -2.000000 2.000000 1.000000 143024621.893135 72.000000 6.000000
223035.10000610 536564.12999725 35.02999878 162.000000 2.000000 -2.000000 2.000000 1.000000 143024621.893137 470.000000 6.000000
223034.33999634 536564.51999664 19.68000031 162.000000 2.000000 -2.000000 2.000000 1.000000 143024621.893140 33.000000 6.000000
223033.72999573 536564.76999664 19.12999916 162.000000 2.000000 -2.000000 2.000000 1.000000 143024621.893145 57.000000 6.000000
223033.14999390 536564.98999786 19.57999992 162.000000 2.000000 -2.000000 2.000000 1.000000 143024621.893150 15.000000 6.000000
223032.85000610 536565.11000061 19.51000023 162.000000 2.000000 -2.000000 2.000000 1.000000 143024621.893153 11.000000 6.000000
223032.57000732 536565.22000122 19.46999931 162.000000 2.000000 -2.000000 2.000000 1.000000 143024621.893155 77.000000 6.000000
223032.25000000 536565.34999847 19.35000038 162.000000 2.000000 -2.000000 1.000000 1.000000 143024621.893158 293.000000 6.000000
223031.94999695 536565.45999908 19.44000053 162.000000 2.000000 -2.000000 2.000000 1.000000 143024621.893161 194.000000 6.000000
223032.22999573 536565.26000214 35.13000107 162.000000 2.000000 -2.000000 1.000000 1.000000 143024621.893163 516.000000 6.000000
223031.35000610 536565.69999695 19.30999947 162.000000 2.000000 -2.000000 2.000000 1.000000 143024621.893166 122.000000 6.000000
223031.49000549 536565.56999969 30.84000015 162.000000 2.000000 -2.000000 1.000000 1.000000 143024621.893169 375.000000 6.000000
223030.77999878 536565.91999817 19.50000000 162.000000 2.000000 -2.000000 2.000000 1.000000 143024621.893171 66.000000 6.000000
223030.17999268 536566.16000366 19.36000061 162.000000 2.000000 -3.000000 2.000000 1.000000 143024621.893176 150.000000 6.000000
223029.86999512 536566.27999878 19.56999969 162.000000 2.000000 -3.000000 2.000000 1.000000 143024621.893179 41.000000 6.000000
223043.35000610 536561.27000046 23.43000031 162.000000 2.000000 -1.000000 2.000000 1.000000 143024621.899198 77.000000 6.000000
223043.07000732 536561.38999939 23.19000053 162.000000 2.000000 -1.000000 2.000000 1.000000 143024621.899201 29.000000 6.000000
223042.75999451 536561.50999832 23.04000092 162.000000 2.000000 -1.000000 2.000000 1.000000 143024621.899204 22.000000 6.000000
223042.16000366 536561.75000000 22.47999954 162.000000 2.000000 -1.000000 2.000000 1.000000 143024621.899209 25.000000 6.000000
223041.86000061 536561.86999893 22.45999908 162.000000 2.000000 -1.000000 2.000000 1.000000 143024621.899211 92.000000 6.000000
223041.55999756 536561.97999954 22.12999916 162.000000 2.000000 -1.000000 1.000000 1.000000 143024621.899214 173.000000 6.000000
223041.27999878 536562.09999847 21.82999992 162.000000 2.000000 -1.000000 2.000000 1.000000 143024621.899216 180.000000 6.000000
223040.99000549 536562.20999908 21.95000076 162.000000 2.000000 -1.000000 2.000000 1.000000 143024621.899219 18.000000 6.000000
223040.69000244 536562.33000183 21.82999992 162.000000 2.000000 -1.000000 2.000000 1.000000 143024621.899222 29.000000 6.000000
223040.36999512 536562.45999908 21.64999962 162.000000 2.000000 -1.000000 2.000000 1.000000 143024621.899224 29.000000 6.000000
223040.08999634 536562.56999969 21.55999947 162.000000 2.000000 -1.000000 2.000000 1.000000 143024621.899227 16.000000 6.000000
223039.77999878 536562.68999863 21.38999939 162.000000 2.000000 -1.000000 2.000000 1.000000 143024621.899229 24.000000 6.000000
223039.49000549 536562.79999924 21.28000069 162.000000 2.000000 -1.000000 3.000000 1.000000 143024621.899232 19.000000 6.000000
223039.47000122 536562.81999969 20.26000023 162.000000 2.000000 -1.000000 3.000000 2.000000 143024621.899232 16.000000 6.000000
223039.19999695 536562.91999817 21.13999939 162.000000 2.000000 -1.000000 2.000000 1.000000 143024621.899235 36.000000 6.000000
223038.60000610 536563.15999985 20.88999939 162.000000 2.000000 -2.000000 2.000000 1.000000 143024621.899240 71.000000 6.000000
223038.28999329 536563.27999878 20.79000092 162.000000 2.000000 -2.000000 2.000000 1.000000 143024621.899242 23.000000 6.000000
223038.00000000 536563.38999939 20.68000031 162.000000 2.000000 -2.000000 2.000000 1.000000 143024621.899245 17.000000 6.000000
223037.69999695 536563.50999832 20.61000061 162.000000 2.000000 -2.000000 2.000000 1.000000 143024621.899248 20.000000 6.000000
223037.41000366 536563.63000107 20.50000000 162.000000 2.000000 -2.000000 2.000000 1.000000 143024621.899250 26.000000 6.000000
223037.11999512 536563.74000168 20.45999908 162.000000 2.000000 -2.000000 2.000000 1.000000 143024621.899253 34.000000 6.000000
223036.83000183 536563.84999847 20.35000038 162.000000 2.000000 -2.000000 2.000000 1.000000 143024621.899255 61.000000 6.000000
223036.77000427 536563.81999969 29.28000069 162.000000 2.000000 -2.000000 2.000000 1.000000 143024621.899258 237.000000 6.000000
223036.46000671 536563.93999863 29.57999992 162.000000 2.000000 -2.000000 2.000000 1.000000 143024621.899261 153.000000 6.000000
223035.91999817 536564.20999908 20.11000061 162.000000 2.000000 -2.000000 2.000000 1.000000 143024621.899263 17.000000 6.000000
223035.61000061 536564.33000183 20.07999992 162.000000 2.000000 -2.000000 2.000000 1.000000 143024621.899266 19.000000 6.000000
223035.33000183 536564.44000244 20.04999924 162.000000 2.000000 -2.000000 2.000000 1.000000 143024621.899268 67.000000 6.000000
223035.47999573 536564.29000092 35.02000046 162.000000 2.000000 -2.000000 1.000000 1.000000 143024621.899271 738.000000 6.000000
223034.75000000 536564.66999817 19.85000038 162.000000 2.000000 -2.000000 2.000000 1.000000 143024621.899273 118.000000 6.000000
223033.85000610 536565.02999878 19.76000023 162.000000 2.000000 -2.000000 3.000000 1.000000 143024621.899281 60.000000 6.000000
223033.85000610 536565.02999878 19.76000023 162.000000 2.000000 -2.000000 3.000000 2.000000 143024621.899281 60.000000 6.000000
223032.96000671 536565.37000275 19.70999908 162.000000 2.000000 -2.000000 2.000000 1.000000 143024621.899289 14.000000 6.000000
223032.67999268 536565.48000336 19.77000046 162.000000 2.000000 -2.000000 2.000000 1.000000 143024621.899291 32.000000 6.000000
223032.36000061 536565.61000061 19.70000076 162.000000 2.000000 -2.000000 2.000000 1.000000 143024621.899294 220.000000 6.000000
223032.05000305 536565.73000336 19.54000092 162.000000 2.000000 -2.000000 2.000000 1.000000 143024621.899297 92.000000 6.000000
223032.33000183 536565.52999878 35.04000092 162.000000 2.000000 -2.000000 1.000000 1.000000 143024621.899299 331.000000 6.000000
223031.46000671 536565.95999908 19.48999977 162.000000 2.000000 -2.000000 1.000000 1.000000 143024621.899302 214.000000 6.000000
223031.57000732 536565.84999847 30.52000046 162.000000 2.000000 -2.000000 1.000000 1.000000 143024621.899304 17.000000 6.000000
223031.30000305 536565.95999908 30.35000038 162.000000 2.000000 -2.000000 1.000000 1.000000 143024621.899307 193.000000 6.000000
223029.69999695 536566.66000366 19.65999985 162.000000 2.000000 -3.000000 2.000000 1.000000 143024621.899317 144.000000 6.000000
223029.38999939 536566.76999664 19.87000084 162.000000 2.000000 -3.000000 2.000000 1.000000 143024621.899320 89.000000 6.000000
223043.77000427 536561.43999863 23.80999947 162.000000 2.000000 -1.000000 2.000000 1.000000 143024621.905332 80.000000 6.000000
223043.47999573 536561.54999924 23.70999908 162.000000 2.000000 -1.000000 2.000000 1.000000 143024621.905334 23.000000 6.000000
223043.19999695 536561.65999985 23.47999954 162.000000 2.000000 -1.000000 2.000000 1.000000 143024621.905337 76.000000 6.000000
223042.88999939 536561.79000092 23.22999954 162.000000 2.000000 -1.000000 2.000000 1.000000 143024621.905339 35.000000 6.000000
223042.58000183 536561.90999985 22.89999962 162.000000 2.000000 -1.000000 1.000000 1.000000 143024621.905342 193.000000 6.000000
223042.27999878 536562.02999878 22.62000084 162.000000 2.000000 -1.000000 2.000000 1.000000 143024621.905345 110.000000 6.000000
223041.99000549 536562.15000153 22.46999931 162.000000 2.000000 -1.000000 2.000000 1.000000 143024621.905347 27.000000 6.000000
223041.69000244 536562.25999832 22.54000092 162.000000 2.000000 -1.000000 2.000000 1.000000 143024621.905350 101.000000 6.000000
223041.11999512 536562.49000168 22.22999954 162.000000 2.000000 -1.000000 2.000000 1.000000 143024621.905355 31.000000 6.000000
223040.82000732 536562.61000061 22.06999969 162.000000 2.000000 -1.000000 2.000000 1.000000 143024621.905357 22.000000 6.000000
223040.22000122 536562.84000015 21.71999931 162.000000 2.000000 -1.000000 2.000000 1.000000 143024621.905363 23.000000 6.000000
223039.89999390 536562.97000122 21.62000084 162.000000 2.000000 -1.000000 3.000000 1.000000 143024621.905365 18.000000 6.000000
223039.88000488 536562.99000168 20.46999931 162.000000 2.000000 -1.000000 3.000000 2.000000 143024621.905365 102.000000 6.000000
223039.33000183 536563.18999863 21.39999962 162.000000 2.000000 -1.000000 3.000000 1.000000 143024621.905370 12.000000 6.000000
223039.30000305 536563.20999908 20.25000000 162.000000 2.000000 -1.000000 3.000000 2.000000 143024621.905370 57.000000 6.000000
223039.02999878 536563.31000137 20.73999977 162.000000 2.000000 -1.000000 2.000000 1.000000 143024621.905373 15.000000 6.000000
223038.72000122 536563.43999863 20.80999947 162.000000 2.000000 -1.000000 2.000000 1.000000 143024621.905376 72.000000 6.000000
223038.41999817 536563.54999924 21.02000046 162.000000 2.000000 -2.000000 2.000000 1.000000 143024621.905378 85.000000 6.000000
223038.13000488 536563.66999817 20.90999985 162.000000 2.000000 -2.000000 2.000000 1.000000 143024621.905381 60.000000 6.000000
223037.83000183 536563.79000092 20.80999947 162.000000 2.000000 -2.000000 2.000000 1.000000 143024621.905383 18.000000 6.000000
223037.16999817 536563.99000168 28.77000046 162.000000 2.000000 -2.000000 2.000000 1.000000 143024621.905391 26.000000 6.000000
223036.88000488 536564.11000061 29.11000061 162.000000 2.000000 -2.000000 1.000000 1.000000 143024621.905394 470.000000 6.000000
223036.33000183 536564.37000275 20.43000031 162.000000 2.000000 -2.000000 2.000000 1.000000 143024621.905396 38.000000 6.000000
223035.74000549 536564.61000061 20.28000069 162.000000 2.000000 -2.000000 2.000000 1.000000 143024621.905401 27.000000 6.000000
223035.88000488 536564.45999908 34.91999817 162.000000 2.000000 -2.000000 2.000000 1.000000 143024621.905404 36.000000 6.000000
223035.60000610 536564.56999969 34.90999985 162.000000 2.000000 -2.000000 2.000000 1.000000 143024621.905407 248.000000 6.000000
223034.88000488 536564.94999695 20.12999916 162.000000 2.000000 -2.000000 2.000000 1.000000 143024621.905409 27.000000 6.000000
223034.55999756 536565.06999969 19.92000008 162.000000 2.000000 -2.000000 2.000000 1.000000 143024621.905412 232.000000 6.000000
223034.25999451 536565.19000244 20.04999924 162.000000 2.000000 -2.000000 2.000000 1.000000 143024621.905414 51.000000 6.000000
223033.97000122 536565.30999756 19.98999977 162.000000 2.000000 -2.000000 3.000000 1.000000 143024621.905417 79.000000 6.000000
223033.94000244 536565.31999969 19.15999985 162.000000 2.000000 -2.000000 3.000000 2.000000 143024621.905417 156.000000 6.000000
223033.38000488 536565.54000092 19.96999931 162.000000 2.000000 -2.000000 2.000000 1.000000 143024621.905422 119.000000 6.000000
223033.08999634 536565.65000153 19.87999916 162.000000 2.000000 -2.000000 2.000000 1.000000 143024621.905425 215.000000 6.000000
223032.80000305 536565.76999664 19.89999962 162.000000 2.000000 -2.000000 2.000000 1.000000 143024621.905427 294.000000 6.000000
223032.50000000 536565.87999725 19.92000008 162.000000 2.000000 -2.000000 2.000000 1.000000 143024621.905430 232.000000 6.000000
223032.17999268 536566.01000214 19.90999985 162.000000 2.000000 -2.000000 2.000000 1.000000 143024621.905432 135.000000 6.000000
223032.44999695 536565.80999756 34.93000031 162.000000 2.000000 -2.000000 2.000000 1.000000 143024621.905435 37.000000 6.000000
223032.13999939 536565.93000031 35.02999878 162.000000 2.000000 -2.000000 2.000000 1.000000 143024621.905438 21.000000 6.000000
223031.39999390 536566.25000000 30.12000084 162.000000 2.000000 -2.000000 1.000000 1.000000 143024621.905443 357.000000 6.000000
223030.72999573 536566.58000183 19.69000053 162.000000 2.000000 -3.000000 2.000000 1.000000 143024621.905445 213.000000 6.000000
223030.41999817 536566.69999695 19.81999969 162.000000 2.000000 -3.000000 1.000000 1.000000 143024621.905448 246.000000 6.000000
223030.11999512 536566.81999969 19.98999977 162.000000 2.000000 -3.000000 2.000000 1.000000 143024621.905451 84.000000 6.000000
223029.83000183 536566.93000031 20.04999924 162.000000 2.000000 -3.000000 2.000000 1.000000 143024621.905453 21.000000 6.000000
223029.52999878 536567.05000305 20.09000015 162.000000 2.000000 -3.000000 2.000000 1.000000 143024621.905456 65.000000 6.000000
223029.22999573 536567.16000366 19.95999908 162.000000 2.000000 -3.000000 2.000000 1.000000 143024621.905458 130.000000 6.000000
223028.96000671 536567.26999664 20.13999939 162.000000 2.000000 -3.000000 2.000000 1.000000 143024621.905461 45.000000 6.000000
223044.46000671 536561.47000122 24.65999985 162.000000 2.000000 -1.000000 2.000000 1.000000 143024621.911462 31.000000 6.000000
223044.13999939 536561.59999847 24.29999924 162.000000 2.000000 -1.000000 2.000000 1.000000 143024621.911465 100.000000 6.000000
223043.86999512 536561.70000076 24.18000031 162.000000 2.000000 -1.000000 2.000000 1.000000 143024621.911467 52.000000 6.000000
223043.57000732 536561.83000183 23.73999977 162.000000 2.000000 -1.000000 1.000000 1.000000 143024621.911470 151.000000 6.000000
223043.28999329 536561.93999863 23.42000008 162.000000 2.000000 -1.000000 1.000000 1.000000 143024621.911472 138.000000 6.000000
223042.97999573 536562.06000137 23.53000069 162.000000 2.000000 -1.000000 2.000000 1.000000 143024621.911475 111.000000 6.000000
223042.38999939 536562.29000092 23.14999962 162.000000 2.000000 -1.000000 2.000000 1.000000 143024621.911480 18.000000 6.000000
223042.08000183 536562.40999985 22.89999962 162.000000 2.000000 -1.000000 2.000000 1.000000 143024621.911483 26.000000 6.000000
223041.77999878 536562.52999878 22.53000069 162.000000 2.000000 -1.000000 2.000000 1.000000 143024621.911486 55.000000 6.000000
223041.50999451 536562.63999939 22.61000061 162.000000 2.000000 -1.000000 2.000000 1.000000 143024621.911488 66.000000 6.000000
223041.21000671 536562.75999832 22.45000076 162.000000 2.000000 -1.000000 2.000000 1.000000 143024621.911491 21.000000 6.000000
223040.91000366 536562.88000107 22.28000069 162.000000 2.000000 -1.000000 2.000000 1.000000 143024621.911493 30.000000 6.000000
223040.58999634 536563.00000000 22.15999985 162.000000 2.000000 -1.000000 2.000000 1.000000 143024621.911496 45.000000 6.000000
223040.30999756 536563.11000061 22.00000000 162.000000 2.000000 -1.000000 2.000000 1.000000 143024621.911498 79.000000 6.000000
223040.00000000 536563.24000168 21.84000015 162.000000 2.000000 -1.000000 2.000000 1.000000 143024621.911501 89.000000 6.000000
